SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR
111089,0,Cash loans,M,N,Y,2,450000.0,1042560.0,58347.0,900000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.04622,-14927,-3653,-7692.0,-4575,,1,1,0,1,0,1,Managers,4.0,1,1,MONDAY,14,0,1,1,0,0,0,Business Entity Type 3,0.7819617081624184,0.6559797117067983,0.5064842396679806,0.1485,0.1452,0.9796,0.7212,0.125,0.16,0.1379,0.3333,0.375,0.1562,0.121,0.1881,0.0,0.0,0.1513,0.1507,0.9796,0.7321,0.1262,0.1611,0.1379,0.3333,0.375,0.1598,0.1322,0.1959,0.0,0.0,0.1499,0.1452,0.9796,0.7249,0.1258,0.16,0.1379,0.3333,0.375,0.1589,0.1231,0.1914,0.0,0.0,reg oper spec account,block of flats,0.1654,"Stone, brick",No,0.0,0.0,0.0,0.0,-1098.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
111140,0,Revolving loans,F,N,Y,0,81000.0,135000.0,6750.0,135000.0,"Spouse, partner",Working,Secondary / secondary special,Civil marriage,House / apartment,0.018209,-11036,-829,-5104.0,-3690,,1,1,0,1,0,1,Sales staff,2.0,3,3,TUESDAY,15,0,0,0,1,1,0,Business Entity Type 3,0.2786489416746046,0.5247903122271783,0.4118485559242397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-499.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
111556,0,Cash loans,M,Y,Y,2,315000.0,927000.0,30766.5,927000.0,Other_B,Working,Secondary / secondary special,Separated,House / apartment,0.028663,-17096,-1359,-3388.0,-624,23.0,1,1,0,1,0,0,Laborers,3.0,2,2,WEDNESDAY,8,0,1,1,0,1,1,Business Entity Type 3,,0.2265068731262381,0.5549467685334323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
112205,0,Cash loans,F,N,Y,1,90000.0,157500.0,9171.0,157500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.00733,-9600,-686,-4243.0,-769,,1,1,1,1,1,0,Core staff,3.0,2,2,TUESDAY,12,0,0,0,0,0,0,Bank,0.3087355724050097,0.6026238850939697,0.1745642655572634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1396.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
112550,0,Cash loans,F,N,Y,0,157500.0,1288350.0,37053.0,1125000.0,Unaccompanied,Working,Higher education,Single / not married,House / apartment,0.022625,-20319,-788,-8616.0,-3808,,1,1,1,1,1,0,Core staff,1.0,2,2,FRIDAY,15,0,0,0,0,0,0,School,,0.7467304887069286,0.7281412993111438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1091.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
112836,0,Cash loans,M,Y,Y,0,315000.0,1024740.0,52321.5,900000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.072508,-12220,-259,-3029.0,-2392,5.0,1,1,1,1,1,0,Drivers,2.0,1,1,TUESDAY,17,0,0,0,0,0,0,Business Entity Type 3,,0.6275304354888024,0.7675231046555077,0.3144,0.135,0.9851,0.7892,0.1359,0.48,0.2069,0.5417,0.5833,,0.2555,0.2946,0.0039,0.0074,0.3204,0.1401,0.9851,0.7975,0.1371,0.4834,0.2069,0.5417,0.5833,,0.2792,0.3069,0.0039,0.0079,0.3175,0.135,0.9851,0.792,0.1368,0.48,0.2069,0.5417,0.5833,,0.2599,0.2999,0.0039,0.0076,reg oper account,block of flats,0.2397,Panel,No,2.0,0.0,2.0,0.0,-1989.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,1.0
112869,0,Cash loans,F,N,N,0,153000.0,276277.5,20785.5,238500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.010006,-21914,365243,-1046.0,-3765,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,12,1,0,0,1,0,0,XNA,0.7526655066417574,0.0207229005066244,0.6413682574954046,0.1443,0.0481,0.9886,0.8436,0.0894,0.08,0.0345,0.3333,0.375,0.0488,0.1177,0.0901,,0.0059,0.1471,0.05,0.9886,0.8497,0.0902,0.0806,0.0345,0.3333,0.375,0.05,0.1286,0.0939,,0.0063,0.1457,0.0481,0.9886,0.8457,0.09,0.08,0.0345,0.3333,0.375,0.0497,0.1197,0.0917,,0.0061,reg oper account,block of flats,0.121,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,6.0
112892,1,Cash loans,F,N,Y,0,135000.0,528633.0,25560.0,472500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.003069,-11138,-1024,-794.0,-3425,,1,1,0,1,0,0,Core staff,2.0,3,3,SATURDAY,11,0,0,0,0,1,1,Kindergarten,,0.5948011485149465,0.190705947811054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.0,1.0,9.0,0.0,-239.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
112929,0,Cash loans,M,N,N,0,202500.0,1575000.0,41679.0,1575000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.028663,-18764,-6090,-3312.0,-2288,,1,1,0,1,0,0,Drivers,2.0,2,2,MONDAY,12,0,0,0,0,0,0,Business Entity Type 2,,0.6579706405177614,0.6144143775673561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0,6.0,0.0,-1595.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,2.0,0.0,0.0
113053,0,Cash loans,F,N,Y,2,90000.0,677664.0,34731.0,585000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.018029,-11864,-4513,-1206.0,-4357,,1,1,0,1,0,0,Drivers,4.0,3,3,FRIDAY,9,0,0,0,0,0,0,Military,0.4121594655105256,0.0174093744515914,0.5620604831738043,0.0464,,0.997,,,0.0,0.1034,0.2083,,,,0.0603,,,0.0473,,0.997,,,0.0,0.1034,0.2083,,,,0.0629,,,0.0468,,0.997,,,0.0,0.1034,0.2083,,,,0.0614,,,,block of flats,0.0668,"Stone, brick",No,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0
113230,0,Cash loans,F,N,N,0,112500.0,112500.0,8149.5,112500.0,Unaccompanied,Working,Secondary / secondary special,Married,Municipal apartment,0.007114,-9078,-1595,-3442.0,-824,,1,1,1,1,1,0,Laborers,2.0,2,2,SUNDAY,13,0,0,0,1,1,1,Business Entity Type 2,0.2200593386591418,0.5698839570971597,0.4276573700350293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-750.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
113440,0,Cash loans,M,N,Y,1,180000.0,533668.5,27378.0,477000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010556,-13427,-1268,-5877.0,-5885,,1,1,0,1,0,0,Laborers,3.0,3,3,FRIDAY,12,0,0,0,0,1,1,Self-employed,,0.1446609411802706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-866.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
113818,0,Cash loans,F,N,Y,0,135000.0,163512.0,13045.5,135000.0,Children,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-22976,365243,-9404.0,-4169,,1,0,0,1,0,0,,2.0,2,2,FRIDAY,8,0,0,0,0,0,0,XNA,,0.2781362708871374,0.1261005588362325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0
114238,0,Cash loans,F,Y,Y,1,247500.0,270045.0,30595.5,256500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.016612,-8544,365243,-8507.0,-1223,2.0,1,0,0,1,0,0,,3.0,2,2,SATURDAY,14,0,0,0,0,0,0,XNA,0.503867818783453,0.1173011930750817,0.190705947811054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,10.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
114436,0,Cash loans,F,N,Y,0,157500.0,269550.0,21739.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.010147,-12387,-3334,-8384.0,-3955,,1,1,1,1,1,0,Laborers,2.0,2,2,WEDNESDAY,16,0,0,0,0,0,0,Government,,0.3220742560309172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
114470,0,Cash loans,M,N,Y,0,72000.0,152820.0,8901.0,135000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.022625,-23104,365243,-8645.0,-4142,,1,0,0,1,1,0,,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,XNA,,0.2546229746147212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-689.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
114623,0,Cash loans,M,Y,Y,0,126000.0,312768.0,19030.5,270000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.028663,-12442,-1224,-2854.0,-4713,12.0,1,1,1,1,1,1,Sales staff,2.0,2,2,WEDNESDAY,13,0,0,0,0,1,1,Trade: type 7,,0.1922243598134042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,-341.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
114666,0,Cash loans,F,N,Y,0,67500.0,239850.0,23850.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-18114,-11342,-10847.0,-1651,,1,1,1,1,1,0,Sales staff,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,Self-employed,,0.7479197144623475,0.4031416766587513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-953.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
114855,0,Cash loans,F,N,Y,0,121500.0,544491.0,17694.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-15995,-914,-6968.0,-3967,,1,1,0,1,0,0,Cleaning staff,2.0,2,2,SATURDAY,15,0,0,0,0,0,0,Transport: type 4,,0.6804258042433559,0.5971924268337128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2.0,2.0,2.0,-1324.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0
115390,0,Cash loans,F,Y,Y,0,90000.0,553806.0,23593.5,495000.0,Other_B,Working,Secondary / secondary special,Civil marriage,House / apartment,0.020713,-16942,-1108,-512.0,-495,17.0,1,1,0,1,0,0,Security staff,2.0,3,3,WEDNESDAY,8,0,1,1,0,1,1,Security,0.4018660195467642,0.4169598205517009,,0.0165,0.0371,0.9945,0.9728,0.0033,0.0,0.0483,0.0417,0.0833,0.0256,0.0134,0.0137,0.0,0.0,0.0168,0.0385,0.9891,0.9739,0.0033,0.0,0.0345,0.0417,0.0833,0.0262,0.0147,0.0142,0.0,0.0,0.0167,0.0371,0.998,0.9732,0.0033,0.0,0.0345,0.0417,0.0833,0.0261,0.0137,0.0139,0.0,0.0,reg oper account,block of flats,0.0165,"Stone, brick",No,1.0,0.0,1.0,0.0,-961.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
115516,0,Cash loans,F,N,Y,0,87750.0,188685.0,13549.5,157500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-12852,-2038,-5460.0,-2741,,1,1,1,1,1,0,High skill tech staff,2.0,2,2,FRIDAY,11,0,0,0,0,0,0,School,0.5814601645921439,0.7666897937730491,0.5762088360175724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,0.0,15.0,0.0,-1034.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
115593,1,Cash loans,M,N,N,3,67500.0,1078200.0,31522.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.003069,-14261,-1371,-3140.0,-4878,,1,1,1,1,0,0,Security staff,5.0,3,3,MONDAY,9,0,0,0,0,1,1,Security,,0.2802045020720828,0.7544061731797895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-418.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
116528,0,Cash loans,F,N,Y,0,90000.0,1076247.0,45729.0,990000.0,Family,Working,Secondary / secondary special,Married,House / apartment,0.008625,-18956,-3267,-4129.0,-2464,,1,1,0,1,0,0,,2.0,2,2,MONDAY,11,0,0,0,0,0,0,Industry: type 9,,0.5245612618483826,0.8528284668510541,0.0794,,0.9757,,,0.0,0.1379,0.1667,,0.0587,,0.0714,,0.0098,0.084,,0.9762,,,0.0,0.1379,0.1667,,0.0515,,0.0652,,0.0,0.0833,,0.9762,,,0.0,0.1379,0.1667,,0.0523,,0.0771,,0.0,,block of flats,0.0673,Panel,No,0.0,0.0,0.0,0.0,-2196.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
117311,0,Cash loans,F,N,Y,3,76500.0,247275.0,17586.0,225000.0,Unaccompanied,Working,Secondary / secondary special,Separated,House / apartment,0.020246,-12585,-4158,-6341.0,-3513,,1,1,1,1,0,0,,4.0,3,3,TUESDAY,9,0,0,0,0,0,0,Other,,0.0782700541435194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1741.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
117544,0,Cash loans,F,N,N,0,90000.0,640080.0,31261.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018029,-9196,-1694,-1063.0,-1879,,1,1,0,1,0,0,Sales staff,2.0,3,3,MONDAY,5,0,0,0,0,0,0,Trade: type 7,0.2922669170461639,0.4637870827085159,0.5352762504724826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.0,0.0,10.0,0.0,-826.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
117763,0,Cash loans,F,N,Y,1,157500.0,609187.5,29304.0,544500.0,Family,Commercial associate,Secondary / secondary special,Married,Municipal apartment,0.032561,-18340,-3087,-7886.0,-1853,,1,1,0,1,1,0,Cooking staff,3.0,1,1,MONDAY,19,0,0,0,0,0,0,Business Entity Type 3,,0.2294318380077356,0.6479768603302221,,,0.9816,,,0.08,0.069,0.5417,,,,,,,,,0.9816,,,0.0806,0.069,0.5417,,,,,,,,,0.9816,,,0.08,0.069,0.5417,,,,,,,,block of flats,0.078,"Stone, brick",No,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0
118534,0,Cash loans,M,N,Y,0,315000.0,405000.0,24907.5,405000.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,House / apartment,0.008625,-21628,365243,-6593.0,-4881,,1,0,0,1,0,1,,2.0,2,2,THURSDAY,13,0,0,0,0,0,0,XNA,0.8031240892335981,0.4547507904976845,0.511891801533151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2081.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
119421,0,Cash loans,F,N,Y,0,135000.0,178290.0,16798.5,157500.0,Family,Commercial associate,Higher education,Civil marriage,House / apartment,0.025164,-8648,-1550,-5973.0,-64,,1,1,0,1,0,0,Core staff,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Trade: type 2,0.4167995549870967,0.5724870076178051,,0.234,0.1284,0.993,0.8164,0.1456,0.2,0.1897,0.2708,0.4167,0.1797,0.3362,0.2279,0.0077,0.0644,0.0546,0.0582,0.9866,0.8236,0.147,0.0,0.0345,0.1667,0.4167,0.0111,0.3673,0.02,0.0078,0.0464,0.2363,0.1284,0.993,0.8189,0.1465,0.2,0.1897,0.2708,0.4167,0.1828,0.342,0.232,0.0078,0.0658,not specified,block of flats,0.4415,"Stone, brick",No,13.0,0.0,13.0,0.0,-1532.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
119647,0,Cash loans,F,N,Y,0,45000.0,454500.0,17739.0,454500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.030755,-12178,-931,-2948.0,-4449,,1,1,0,1,0,0,Sales staff,2.0,2,2,TUESDAY,9,0,0,0,0,1,1,Self-employed,,0.142870887589952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-496.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
119824,0,Cash loans,F,N,N,1,76500.0,1170000.0,30861.0,1170000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.072508,-14118,-185,-1835.0,-4579,,1,1,1,1,1,0,Core staff,3.0,1,1,TUESDAY,19,1,1,0,1,1,0,Bank,0.4411842404913435,0.7670064835120893,0.3589512285783967,0.4268,0.2577,0.9955,0.9388,0.2557,0.72,0.3103,0.4583,0.5,0.0,0.3329,0.4441,0.0695,0.1388,0.4349,0.2675,0.9955,0.9412,0.2581,0.725,0.3103,0.4583,0.5,0.0,0.3636,0.4626,0.07,0.147,0.4309,0.2577,0.9955,0.9396,0.2574,0.72,0.3103,0.4583,0.5,0.0,0.3386,0.452,0.0699,0.1418,reg oper spec account,block of flats,0.3781,Panel,No,1.0,0.0,1.0,0.0,-112.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120070,1,Cash loans,M,Y,N,1,180000.0,284400.0,16456.5,225000.0,Unaccompanied,Working,Secondary / secondary special,Married,Rented apartment,0.030755,-13261,-3596,-7106.0,-3758,13.0,1,1,0,1,0,0,Core staff,3.0,2,2,THURSDAY,16,0,0,0,0,1,1,Self-employed,,0.2055186782891003,0.5549467685334323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,6.0,0.0,-1647.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120279,0,Cash loans,F,N,Y,0,180000.0,495351.0,30433.5,459000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-11443,-2356,-296.0,-1114,,1,1,0,1,0,0,Cleaning staff,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,Industry: type 7,,0.5921210076399147,,0.0619,,0.9762,,,,0.1034,0.1667,,,,0.0336,,,0.063,,0.9762,,,,0.1034,0.1667,,,,0.035,,,0.0625,,0.9762,,,,0.1034,0.1667,,,,0.0342,,,,block of flats,0.0395,"Stone, brick",No,0.0,0.0,0.0,0.0,-777.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
120568,0,Cash loans,F,N,Y,0,85500.0,599472.0,21663.0,517500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.01885,-12791,-4738,-1059.0,-4543,,1,1,1,1,1,0,High skill tech staff,2.0,2,2,FRIDAY,9,0,0,0,0,0,0,School,,0.5998242208881726,0.7001838506835805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-353.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
120657,0,Cash loans,F,N,Y,2,202500.0,713889.0,56533.5,661500.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.022625,-13099,-848,-1374.0,-5379,,1,1,0,1,0,0,,4.0,2,2,FRIDAY,16,0,0,0,0,0,0,Construction,0.5937909666311494,0.2918181951717679,0.3425288720742255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-300.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
120749,0,Cash loans,F,N,Y,0,112500.0,383746.5,36063.0,364500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.00712,-20558,365243,-46.0,-3803,,1,0,0,1,0,0,,2.0,2,2,MONDAY,14,0,0,0,0,0,0,XNA,,0.7243143568954238,0.4776491548517548,0.0247,0.0262,0.9826,,,0.0,0.069,0.125,,0.0,,0.0224,,0.0,0.0252,0.0272,0.9826,,,0.0,0.069,0.125,,0.0,,0.0234,,0.0,0.025,0.0262,0.9826,,,0.0,0.069,0.125,,0.0,,0.0228,,0.0,,block of flats,0.0176,Block,No,3.0,0.0,3.0,0.0,-378.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,1.0
120792,0,Cash loans,F,N,N,0,112500.0,585000.0,25897.5,585000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0084739999999999,-19893,365243,-1907.0,-3438,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,13,0,0,0,0,0,0,XNA,,0.6403881675744952,0.6910212267577837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1715.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0
